active,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,fix_version,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags
True,jsonwebtoken,0.1.0,2025-12-14 17:22:13.134216+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,5.0,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken's insecure implementation of key retrieval function could lead to Forgeable Public/Private Tokens from RSA to HMAC NEWLINE **Related Vulnerability Description:** jsonwebtoken is an implementation of JSON Web Tokens. Versions `<= 8.5.1` of `jsonwebtoken` library can be misconfigured so that passing a poorly implemented key retrieval function referring to the `secretOrPublicKey` argument from the readme link will result in incorrect verification of tokens. There is a possibility of using a different algorithm and key combination in verification, other than the one that was used to sign the tokens. Specifically, tokens signed with an asymmetric public key could be verified with a symmetric HS256 algorithm. This can lead to successful validation of  forged tokens. If your application is supporting usage of both symmetric key and asymmetric key in jwt.verify() implementation with the same key retrieval function. This issue has been patched, please update to version 9.0.0. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.1.0",False,,,False,,0.1601,0.00052,False,/juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,9.0.0,False,,False,,f56ccd923a62597c0cbd75cc7fb0b97acf191e703432dab0d0d32f18c6b4d957,47,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.134165+00:00,,,,,Upgrade to version: 9.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-hjrf-2m68-5959 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23541 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/releases/tag/v9.0.0 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-hjrf-2m68-5959 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-hjrf-2m68-5959 in jsonwebtoken:0.1.0,False,False,,,False,,GHSA-hjrf-2m68-5959,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-hjrf-2m68-5959; CVE-2022-23541,
True,jsonwebtoken,0.4.0,2025-12-14 17:22:13.173970+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:L/A:L,5.0,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken's insecure implementation of key retrieval function could lead to Forgeable Public/Private Tokens from RSA to HMAC NEWLINE **Related Vulnerability Description:** jsonwebtoken is an implementation of JSON Web Tokens. Versions `<= 8.5.1` of `jsonwebtoken` library can be misconfigured so that passing a poorly implemented key retrieval function referring to the `secretOrPublicKey` argument from the readme link will result in incorrect verification of tokens. There is a possibility of using a different algorithm and key combination in verification, other than the one that was used to sign the tokens. Specifically, tokens signed with an asymmetric public key could be verified with a symmetric HS256 algorithm. This can lead to successful validation of  forged tokens. If your application is supporting usage of both symmetric key and asymmetric key in jwt.verify() implementation with the same key retrieval function. This issue has been patched, please update to version 9.0.0. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.4.0",False,,,False,,0.1601,0.00052,False,/juice-shop/node_modules/jsonwebtoken/package.json,,True,9.0.0,False,,False,,5f2ca35cae611408527977f27dac1d56d0dbb400b8b98df15668d7ad984ab28f,48,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.173924+00:00,,,,,Upgrade to version: 9.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-hjrf-2m68-5959 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23541 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/releases/tag/v9.0.0 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-hjrf-2m68-5959 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-hjrf-2m68-5959 in jsonwebtoken:0.4.0,False,False,,,False,,GHSA-hjrf-2m68-5959,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-hjrf-2m68-5959; CVE-2022-23541,
True,validator,13.15.15,2025-12-14 17:22:13.244818+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** validator.js has a URL validation bypass vulnerability in its isURL function NEWLINE **Related Vulnerability Description:** A URL validation bypass vulnerability exists in validator.js through version 13.15.15. The isURL() function uses '://' as a delimiter to parse protocols, while browsers use ':' as the delimiter. This parsing difference allows attackers to bypass protocol and domain validation by crafting URLs leading to XSS and Open Redirect attacks. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/validator@13.15.15",False,,,False,,0.14038,0.00046,False,/juice-shop/node_modules/validator/package.json,,True,13.15.20,False,,False,,2db5220ed1316007beee9e4fb48fc5992af273c67823c4d6840e4d5906d21079,50,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.244775+00:00,,,,,Upgrade to version: 13.15.20,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-9965-vmph-33xx NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-56200 NEWLINE **Related Vulnerability URLs:** NEWLINE - http://validatorjs.com NEWLINE - https://gist.github.com/junan-98/27ae092aa40e2a057d41a0f95148f666 NEWLINE - https://gist.github.com/junan-98/a93130505b258b9e4ec9f393e7533596 NEWLINE - https://github.com/validatorjs/validator.js,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-9965-vmph-33xx in validator:13.15.15,False,False,,,False,,GHSA-9965-vmph-33xx,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-9965-vmph-33xx; CVE-2025-56200,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.459550+00:00,,,,,0,2025-12-14,,,**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** The regcomp function in the GNU C library version from 2.4 to 2.41 is  subject to a double free if some previous allocation fails. It can be  accomplished either by a malloc failure or by using an interposed malloc  that injects random malloc failures. The double free can allow buffer  manipulation depending of how the regex is constructed. This issue  affects all architectures and ABIs supported by the GNU C library. NEWLINE **Related Vulnerability Description:** The regcomp function in the GNU C library version from 2.4 to 2.41 is  NEWLINE subject to a double free if some previous allocation fails. It can be  NEWLINE accomplished either by a malloc failure or by using an interposed malloc NEWLINE  that injects random malloc failures. The double free can allow buffer  NEWLINE manipulation depending of how the regex is constructed. This issue  NEWLINE affects all architectures and ABIs supported by the GNU C library. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc,False,,,False,,0.081,0.00031,False,/var/lib/dpkg/status.d/libc6,,True,2.36-9+deb12u13,False,,False,,ec15983fc9edc212c78e0f92d75d5c2375fa0089450a3e7a2a5095a795ae1d60,56,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.459420+00:00,,,,,Upgrade to version: 2.36-9+deb12u13,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2025-8058 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-8058 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=33185 NEWLINE - https://sourceware.org/git/?p=glibc.git;a=commit;h=3ff17af18c38727b88d9115e536c069e6b5d601f NEWLINE - http://www.openwall.com/lists/oss-security/2025/07/23/1,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,CVE-2025-8058 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2025-8058,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2025-8058,
True,libssl3,3.0.17-1~deb12u2,2025-12-14 17:22:13.492117+00:00,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,5.9,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** Issue summary: An application using the OpenSSL HTTP client API functions may trigger an out-of-bounds read if the 'no_proxy' environment variable is set and the host portion of the authority component of the HTTP URL is an IPv6 address.  Impact summary: An out-of-bounds read can trigger a crash which leads to Denial of Service for an application.  The OpenSSL HTTP client API functions can be used directly by applications but they are also used by the OCSP client functions and CMP (Certificate Management Protocol) client implementation in OpenSSL. However the URLs used by these implementations are unlikely to be controlled by an attacker.  In this vulnerable code the out of bounds read can only trigger a crash. Furthermore the vulnerability requires an attacker-controlled URL to be passed from an application to the OpenSSL function and the user has to have a 'no_proxy' environment variable set. For the aforementioned reasons the issue was assessed as Low severity.  The vulnerable code was introduced in the following patch releases: 3.0.16, 3.1.8, 3.2.4, 3.3.3, 3.4.0 and 3.5.0.  The FIPS modules in 3.5, 3.4, 3.3, 3.2, 3.1 and 3.0 are not affected by this issue, as the HTTP client implementation is outside the OpenSSL FIPS module boundary. NEWLINE **Related Vulnerability Description:** Issue summary: An application using the OpenSSL HTTP client API functions may NEWLINE trigger an out-of-bounds read if the 'no_proxy' environment variable is set and NEWLINE the host portion of the authority component of the HTTP URL is an IPv6 address. NEWLINE  NEWLINE Impact summary: An out-of-bounds read can trigger a crash which leads to NEWLINE Denial of Service for an application. NEWLINE  NEWLINE The OpenSSL HTTP client API functions can be used directly by applications NEWLINE but they are also used by the OCSP client functions and CMP (Certificate NEWLINE Management Protocol) client implementation in OpenSSL. However the URLs used NEWLINE by these implementations are unlikely to be controlled by an attacker. NEWLINE  NEWLINE In this vulnerable code the out of bounds read can only trigger a crash. NEWLINE Furthermore the vulnerability requires an attacker-controlled URL to be NEWLINE passed from an application to the OpenSSL function and the user has to have NEWLINE a 'no_proxy' environment variable set. For the aforementioned reasons the NEWLINE issue was assessed as Low severity. NEWLINE  NEWLINE The vulnerable code was introduced in the following patch releases: NEWLINE 3.0.16, 3.1.8, 3.2.4, 3.3.3, 3.4.0 and 3.5.0. NEWLINE  NEWLINE The FIPS modules in 3.5, 3.4, 3.3, 3.2, 3.1 and 3.0 are not affected by this NEWLINE issue, as the HTTP client implementation is outside the OpenSSL FIPS module NEWLINE boundary. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libssl3@3.0.17-1~deb12u2?arch=amd64&distro=debian-12&upstream=openssl",False,,,False,,0.06082,0.00025,False,/var/lib/dpkg/status.d/libssl3,,True,3.0.17-1~deb12u3,False,,False,,692bf0126eed80d9db95ee1bc2c8f4a87a6f5fbd4473a25dde3be638f8b38bbe,57,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.492072+00:00,,,,,Upgrade to version: 3.0.17-1~deb12u3,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2025-9232 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-9232 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/openssl/openssl/commit/2b4ec20e47959170422922eaff25346d362dcb35 NEWLINE - https://github.com/openssl/openssl/commit/654dc11d23468a74fc8ea4672b702dd3feb7be4b NEWLINE - https://github.com/openssl/openssl/commit/7cf21a30513c9e43c4bc3836c237cf086e194af3 NEWLINE - https://github.com/openssl/openssl/commit/89e790ac431125a4849992858490bed6b225eadf NEWLINE - https://github.com/openssl/openssl/commit/bbf38c034cdabd0a13330abcc4855c866f53d2e0 NEWLINE - https://openssl-library.org/news/secadv/20250930.txt NEWLINE - http://www.openwall.com/lists/oss-security/2025/09/30/5,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,CVE-2025-9232 in libssl3:3.0.17-1~deb12u2,False,False,,,False,,CVE-2025-9232,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2025-9232,
True,jsonwebtoken,0.1.0,2025-12-14 17:22:13.561848+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:L,6.4,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken vulnerable to signature validation bypass due to insecure default algorithm in jwt.verify() NEWLINE **Related Vulnerability Description:** In versions `<=8.5.1` of `jsonwebtoken` library, lack of algorithm definition in the `jwt.verify()` function can lead to signature validation bypass due to defaulting to the `none` algorithm for signature verification. Users are affected if you do not specify algorithms in the `jwt.verify()` function. This issue has been fixed, please update to version 9.0.0 which removes the default support for the none algorithm in the `jwt.verify()` method. There will be no impact, if you update to version 9.0.0 and you don’t need to allow for the `none` algorithm. If you need 'none' algorithm, you have to explicitly specify that in `jwt.verify()` options. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.1.0",False,,,False,,0.03388,0.00017,False,/juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,9.0.0,False,,False,,9236635558c960adf1cfcd56d972b41c1787b8a9367d2a7747cff02d3de49bc0,59,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.561789+00:00,,,,,Upgrade to version: 9.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-qwph-4952-7xr6 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23540 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-qwph-4952-7xr6 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-qwph-4952-7xr6 in jsonwebtoken:0.1.0,False,False,,,False,,GHSA-qwph-4952-7xr6,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-qwph-4952-7xr6; CVE-2022-23540,
True,jsonwebtoken,0.4.0,2025-12-14 17:22:13.598466+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:L/I:H/A:L,6.4,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** jsonwebtoken vulnerable to signature validation bypass due to insecure default algorithm in jwt.verify() NEWLINE **Related Vulnerability Description:** In versions `<=8.5.1` of `jsonwebtoken` library, lack of algorithm definition in the `jwt.verify()` function can lead to signature validation bypass due to defaulting to the `none` algorithm for signature verification. Users are affected if you do not specify algorithms in the `jwt.verify()` function. This issue has been fixed, please update to version 9.0.0 which removes the default support for the none algorithm in the `jwt.verify()` method. There will be no impact, if you update to version 9.0.0 and you don’t need to allow for the `none` algorithm. If you need 'none' algorithm, you have to explicitly specify that in `jwt.verify()` options. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/jsonwebtoken@0.4.0",False,,,False,,0.03388,0.00017,False,/juice-shop/node_modules/jsonwebtoken/package.json,,True,9.0.0,False,,False,,7c1c94e82c84ef70c99dd823f709522bec1e0289af8ee0408a3e2e9fa11b8c72,60,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.598421+00:00,,,,,Upgrade to version: 9.0.0,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-qwph-4952-7xr6 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2022-23540 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/auth0/node-jsonwebtoken/commit/e1fa9dcc12054a8681db4e6373da1b30cf7016e3 NEWLINE - https://github.com/auth0/node-jsonwebtoken/security/advisories/GHSA-qwph-4952-7xr6 NEWLINE - https://security.netapp.com/advisory/ntap-20240621-0007/,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-qwph-4952-7xr6 in jsonwebtoken:0.4.0,False,False,,,False,,GHSA-qwph-4952-7xr6,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-qwph-4952-7xr6; CVE-2022-23540,
True,js-yaml,3.14.1,2025-12-14 17:22:13.738089+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** js-yaml has prototype pollution in merge (<<) NEWLINE **Related Vulnerability Description:** js-yaml is a JavaScript YAML parser and dumper. In js-yaml 4.1.0 and below, it's possible for an attacker to modify the prototype of the result of a parsed yaml document via prototype pollution (`__proto__`). All users who parse untrusted yaml documents may be impacted. The problem is patched in js-yaml 4.1.1. Users can protect against this kind of attack on the server by using `node --disable-proto=delete` or `deno` (in Deno, pollution protection is on by default). NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/js-yaml@3.14.1",False,,,False,,0.01606,0.00013,False,/juice-shop/node_modules/js-yaml/package.json,,True,3.14.2,False,,False,,8e34089d9d95f1ccab572d75c98bf8d4d95a2cf9d0cd2df8446adc4849d7dda2,64,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.738044+00:00,,,,,Upgrade to version: 3.14.2,1,S2,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-mh29-5h37-fv8m NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-64718 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/nodeca/js-yaml/commit/383665ff4248ec2192d1274e934462bb30426879 NEWLINE - https://github.com/nodeca/js-yaml/security/advisories/GHSA-mh29-5h37-fv8m,Admin User (admin),1,,,False,,,,,,,Medium,,,90,90,2026-03-14,2026-03-14,,,,True,,Anchore Grype,5,0,GHSA-mh29-5h37-fv8m in js-yaml:3.14.1,False,False,,,False,,GHSA-mh29-5h37-fv8m,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-mh29-5h37-fv8m; CVE-2025-64718,
True,,,2025-12-14 17:22:08.286282+00:00,,,,,0,2025-12-14,,,Detects DNS Rebinding attacks by checking if the DNS response contains a private IPv4 or IPv6 address. NEWLINE  NEWLINE **Results:** NEWLINE 127.0.0.1,False,,,True,,,,False,,,,,False,,False,,9826e66a58c976ef6a1dabf8b15b7552de1eca320f048d402368a950884e2985,1,,False,,False,2025-12-14 17:22:08.195801+00:00,Admin User (admin),1,2025-12-14 17:22:08.286225+00:00,,,,,,1,S3,False,,,,,,,,False,https://capec.mitre.org/data/definitions/275.html NEWLINE https://payatu.com/blog/dns-rebinding/ NEWLINE https://heimdalsecurity.com/blog/dns-rebinding/,Admin User (admin),1,,,False,,,,,,,Low,,,120,120,2026-04-13,2026-04-13,,,,False,,Nuclei Scan,4,0,DNS Rebinding Attack,False,False,,,False,,dns-rebinding,,Nuclei Scan,1,Labs Security Testing,1,Juice Shop,localhost,,discovery; dns; network; redirect
True,cookie,0.4.2,2025-12-14 17:22:13.279710+00:00,,,,,0,2025-12-14,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** cookie accepts cookie name, path, and domain with out of bounds characters NEWLINE **Related Vulnerability Description:** cookie is a basic HTTP cookie parser and serializer for HTTP servers. The cookie name could be used to set other fields of the cookie, resulting in an unexpected cookie value. A similar escape can be used for path and domain, which could be abused to alter other fields of the cookie. Upgrade to 0.7.0, which updates the validation for name, path, and domain. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/cookie@0.4.2",False,,,False,,0.24966,0.00085,False,/juice-shop/node_modules/engine.io/node_modules/cookie/package.json,,True,0.7.0,False,,False,,c9e5724d6b4968eeb6add0dbaabcc3145343d96945d2fdf4bf58b17c97bd228b,51,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.279665+00:00,,,,,Upgrade to version: 0.7.0,1,S3,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-pxg6-pf52-xh8x NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2024-47764 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/jshttp/cookie/commit/e10042845354fea83bd8f34af72475eed1dadf5c NEWLINE - https://github.com/jshttp/cookie/pull/167 NEWLINE - https://github.com/jshttp/cookie/security/advisories/GHSA-pxg6-pf52-xh8x,Admin User (admin),1,,,False,,,,,,,Low,,,120,120,2026-04-13,2026-04-13,,,,True,,Anchore Grype,5,0,GHSA-pxg6-pf52-xh8x in cookie:0.4.2,False,False,,,False,,GHSA-pxg6-pf52-xh8x,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,GHSA-pxg6-pf52-xh8x; CVE-2024-47764,
True,libssl3,3.0.17-1~deb12u2,2025-12-14 17:22:13.915513+00:00,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** OpenSSL 3.0.0 through 3.3.2 on the PowerPC architecture is vulnerable to a Minerva attack, exploitable by measuring the time of signing of random messages using the EVP_DigestSign API, and then using the private key to extract the K value (nonce) from the signatures. Next, based on the bit size of the extracted nonce, one can compare the signing time of full-sized nonces to signatures that used smaller nonces, via statistical tests. There is a side-channel in the P-364 curve that allows private key extraction (also, there is a dependency between the bit size of K and the size of the side channel). NOTE: This CVE is disputed because the OpenSSL security policy explicitly notes that any side channels which require same physical system to be detected are outside of the threat model for the software. The timing signal is so small that it is infeasible to be detected without having the attacking process running on the same physical system. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libssl3@3.0.17-1~deb12u2?arch=amd64&distro=debian-12&upstream=openssl",False,,,False,,0.09853,0.00035,False,/var/lib/dpkg/status.d/libssl3,,False,,False,,False,,59f3fbfd71ee95e180d41c541479ad6cfb990de7e2ea2f53cabf3319cd98ce98,69,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.915465+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2025-27587 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-27587 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/openssl/openssl/issues/24253 NEWLINE - https://minerva.crocs.fi.muni.cz,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2025-27587 in libssl3:3.0.17-1~deb12u2,False,False,,,False,,CVE-2025-27587,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2025-27587,
True,libc6,2.36-9+deb12u10,2025-12-14 17:22:13.527413+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,5.3,,,0,2025-12-14,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** GNU Libc current is affected by: Mitigation bypass. The impact is: Attacker may guess the heap addresses of pthread_created thread. The component is: glibc. NOTE: the vendor's position is ""ASLR bypass itself is not a vulnerability. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libc6@2.36-9%2Bdeb12u10?arch=amd64&distro=debian-12&upstream=glibc",False,,,False,,0.45615,0.00228,False,/var/lib/dpkg/status.d/libc6,,False,,False,,False,,4b5c11db54f6c64c85b918f980f1547933c53a3dbdbfb7a8665cb540f49a3af8,58,,False,,False,2025-12-14 17:22:11.124852+00:00,Admin User (admin),1,2025-12-14 17:22:13.527366+00:00,,,,,,1,S4,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2019-1010025 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2019-1010025 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://sourceware.org/bugzilla/show_bug.cgi?id=22853 NEWLINE - https://support.f5.com/csp/article/K06046097 NEWLINE - https://support.f5.com/csp/article/K06046097?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE - https://ubuntu.com/security/CVE-2019-1010025,Admin User (admin),1,,,False,,,,,,,Info,,,,,,,,,,True,,Anchore Grype,5,0,CVE-2019-1010025 in libc6:2.36-9+deb12u10,False,False,,,False,,CVE-2019-1010025,,Anchore Grype,1,Labs Security Testing,1,Juice Shop,,CVE-2019-1010025,
